timestamp,device_id,device_name,device_type,P1_FCV01D,P1_FCV01Z,P1_FCV02D,P1_FCV02Z,P1_FCV03D,P1_FCV03Z,P1_FT01,P1_FT01Z,P1_FT02,P1_FT02Z,P1_FT03,P1_FT03Z,P1_LCV01D,P1_LCV01Z,P1_LIT01,P1_PCV01D,P1_PCV01Z,P1_PCV02D,P1_PCV02Z,P1_PIT01,P1_PIT01_HH,P1_PIT02,P1_PP01AD,P1_PP01AR,P1_PP01BD,P1_PP01BR,P1_PP02D,P1_PP02R,P1_PP04,P1_PP04D,P1_PP04SP,P1_SOL01D,P1_SOL03D,P1_STSP,P1_TIT01,P1_TIT02,P1_TIT03,P2_24Vdc,P2_ATSW_Lamp,P2_AutoGO,P2_AutoSD,P2_Emerg,P2_MASW,P2_MASW_Lamp,P2_ManualGO,P2_ManualSD,P2_OnOff,P2_RTR,P2_SCO,P2_SCST,P2_SIT01,P2_TripEx,P2_VIBTR01,P2_VIBTR02,P2_VIBTR03,P2_VIBTR04,P2_VT01,P2_VTR01,P2_VTR02,P2_VTR03,P2_VTR04,P3_FIT01,P3_LCP01D,P3_LCV01D,P3_LH01,P3_LIT01,P3_LL01,P3_PIT01,P4_HT_FD,P4_HT_PO,P4_HT_PS,P4_LD,P4_ST_FD,P4_ST_GOV,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01,x1001_05_SETPOINT_OUT,x1001_15_ASSIGN_OUT,x1002_07_SETPOINT_OUT,x1002_08_SETPOINT_OUT,x1003_10_SETPOINT_OUT,x1003_18_SETPOINT_OUT,x1003_24_SUM_OUT
2022-08-12 16:22:28,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.55946,14.95514,100,54.58221,52.53001,51.99585,57.06784,297.13321,71.37296,376.58057,232.35323,969.20013,14.00314,13.49792,354.14838,26.33432,26.86462,12,11.68976,1.11786,524320,0.3923,0,0,1,1,1,1,5.30313,0,27.48882,524320,524320,1,32.2937,37.22229,28.39069,28.03946,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.58405,919,1,6.869,-2.9056,9.9817,-1.2089,11.92607,50,50,50,50,34,8,15520,70,16089,30,24,-0.00036,71.36145,7.94045,454.58984,-0.00051,20050,381.70935,366.48218,20.16145,9970,27289,0.05148,1.12598,348.79922,982.02313,373.60141,26.47805,30.55975
2022-08-12 16:22:29,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.54464,14.95514,100,56.42852,52.5152,52.01873,56.49566,297.13321,68.3212,371.61517,232.73463,968.76538,14.06954,13.49792,353.99503,26.3701,26.86462,12,11.68976,1.11786,524320,0.3801,0,0,1,1,1,1,5.34822,0,27.48882,524320,524320,1,32.2937,37.20703,28.39069,28.03865,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.51343,919,1,6.7394,-2.6128,9.6104,-0.9258,12.02776,50,50,50,50,29,8,15600,70,16080,30,24,-0.00036,71.68695,7.94045,459.07477,-0.0021,20092,381.00403,367.56732,20.16145,9970,27296,0.05148,1.13045,348.79922,982.02313,376.58057,26.47805,30.57463
2022-08-12 16:22:30,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.69493,14.95514,100,58.32825,52.58475,53.05634,57.44932,294.15405,64.88796,355.72568,235.0235,969.63495,14.08532,13.49792,353.94391,26.39759,26.86462,12,11.68976,1.1171,524320,0.36713,0,0,1,1,1,1,5.39332,0,27.48882,524320,524320,1,32.30896,37.22229,28.39069,28.03601,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.54901,919,1,6.7073,-3.3797,9.8659,-1.2508,11.92309,50,50,50,50,29,0,15664,70,16062,30,24,-0.00036,72.08478,7.94045,459.6535,-0.00159,20205,384.92841,369.33954,20.16145,9970,27292,0.05148,1.13812,348.79922,982.02313,371.61517,26.47805,30.60019
2022-08-12 16:22:31,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.85804,14.95514,100,60.17456,52.60126,53.14026,57.06784,299.11945,64.31578,337.84998,235.78639,974.85358,13.90456,13.49792,353.79056,26.44814,26.86462,12,11.68976,1.11786,524320,0.35797,0,0,1,1,1,1,5.43841,0,27.48882,524320,524320,1,32.2937,37.22229,28.39069,28.03433,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.47839,919,1,7.4443,-3.0326,10.0996,-0.8967,11.96484,50,50,50,50,35,0,15760,70,16035,30,24,-0.00036,72.44647,7.94045,459.76202,-0.00181,20274,387.31549,370.67786,20.16145,9970,27296,0.05148,1.13709,348.79922,982.02313,355.72568,26.47805,30.59675
2022-08-12 16:22:32,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.82071,14.95514,100,62.06665,52.43163,53.10211,57.25861,297.13321,61.07325,334.87082,236.35864,976.59296,13.86238,13.49792,353.84171,26.44924,26.85699,12,11.68976,1.11786,524320,0.34729,0,0,1,1,1,1,5.4835,0,27.48882,524320,524320,1,32.30896,37.23754,28.39069,28.03433,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47839,919,1,7.4443,-2.5517,10.0996,-0.8967,11.96484,50,50,50,50,30,0,15824,70,16026,30,24,-0.00014,72.77197,7.94045,461.42578,0.00246,20260,386.95386,371.83521,20.16145,9970,27294,0.05148,1.14544,348.79922,982.02313,337.84998,26.47805,30.6246
2022-08-12 16:22:33,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.9808,14.95514,100,63.95111,52.38726,53.125,57.44932,298.1265,59.54741,317.98807,236.35864,977.89771,13.79836,13.49792,353.84171,26.50271,26.85699,12,11.68976,1.11633,524320,0.34119,0,0,1,1,1,1,5.5286,0,27.48882,524320,524320,1,32.2937,37.23754,28.39069,28.03432,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.40912,917,1,6.6045,-3.2809,9.8293,-1.1276,11.92569,50,50,50,50,46,0,15888,70,16015,30,24,-0.00014,73.07941,7.94045,462.56512,0.00217,20303,386.80914,372.77563,20.16145,9970,27293,0.05148,1.14899,348.79922,982.02313,334.87082,26.47805,30.63643
2022-08-12 16:22:34,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.02275,14.95514,96.13333,65.80505,52.35418,53.14789,57.44932,299.11945,57.8308,310.04352,235.97716,977.89771,13.79058,13.49792,353.94391,26.54314,26.85699,12,11.68976,1.11557,524320,0.33661,0,0,1,1,1,1,5.57369,0,27.48882,524320,524320,1,32.30896,37.23754,28.39069,28.03601,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.51428,919,1,7.3944,-3.1592,10.1352,-0.9605,11.95009,50,50,50,50,31,0,15952,70,15996,30,24,-0.00014,73.42303,7.94045,465.87457,-0.00058,20407,390.71539,374.0777,20.16145,9970,27292,0.05148,1.15471,348.79922,982.02313,317.98807,26.47805,30.6555
2022-08-12 16:22:35,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.0619,14.95514,89.47778,67.54456,52.37068,53.13263,55.7327,299.11945,58.0215,301.10565,235.97716,977.02789,13.80142,13.49792,353.68835,26.59351,26.85699,12,11.68976,1.11633,524320,0.33508,0,0,1,1,1,1,5.61878,0,27.48882,524320,524320,1,32.2937,37.2528,28.39069,28.03946,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.54932,919,1,7.0264,-2.5238,9.7218,-0.8344,12.03441,50,50,50,50,29,0,16048,70,15970,30,24,-0.00014,73.73047,7.94045,466.88727,0.00043,20502,390.60693,375.8681,20.16145,9970,27293,0.05148,1.15746,348.79922,982.02313,310.04352,26.47805,30.66465
2022-08-12 16:22:36,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.97021,14.95514,100,69.44427,52.42371,53.07159,56.30488,290.18158,57.06784,302.0986,236.16786,977.02789,13.83846,13.49792,353.73947,26.6235,26.85699,12,11.68976,1.11481,524320,0.33127,0,0,1,1,1,1,5.66388,0,27.48882,524320,524320,1,32.2937,37.26807,28.39069,28.02997,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47919,920,1,6.5238,-3.148,9.7281,-1.1774,11.95767,50,50,50,50,30,0,16112,70,15950,30,24,-0.00036,74.05597,7.94045,469.00317,-0.00354,20672,392.18024,377.49567,20.16145,9970,27288,0.05148,1.16558,348.79922,982.02313,301.10565,26.47805,30.69174
2022-08-12 16:22:37,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.95513,14.95514,100,71.23718,52.4437,53.05634,56.87714,293.16074,58.21227,297.13321,236.16786,977.46271,13.80876,13.49792,353.58609,26.74014,26.86462,12,11.68976,1.11252,524320,0.32974,0,0,1,1,1,1,5.70897,0,27.48882,524320,524320,1,32.30896,37.26807,28.39069,28.02997,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47919,920,1,6.5238,-3.268,9.7281,-1.1774,11.95767,50,50,50,50,29,0,16160,70,15943,30,24,-0.00036,74.41766,7.94045,468.69574,-0.00326,20744,391.8186,379.0871,20.16145,9970,27297,0.05148,1.16787,348.79922,982.02313,302.0986,26.47805,30.69937
2022-08-12 16:22:38,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.76822,14.94751,100,73.0835,52.44542,53.05634,56.30488,296.14029,56.11418,303.09189,236.54935,977.46271,13.82842,13.49792,353.38165,26.80989,26.86462,12,11.68976,1.11481,524320,0.32364,0,0,1,1,1,1,5.75406,0,27.48882,524320,524320,1,32.2937,37.26807,28.39069,28.02993,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.47955,918,1,7.1674,-2.5578,9.7667,-0.851,12.03004,50,50,50,50,29,0,16224,70,15927,30,24,-0.00014,74.70703,7.94045,469.31067,-0.00094,20773,391.61963,380.02747,20.16145,9970,27293,0.05148,1.17519,348.79922,982.02313,297.13321,26.47805,30.72378
2022-08-12 16:22:39,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.76822,14.95514,100,73.0835,52.44542,53.05634,56.30488,296.14029,56.11418,303.09189,236.54935,977.46271,13.82842,13.49792,353.38165,26.84724,26.86462,12,11.68976,1.11862,524320,0.3244,0,0,1,1,1,1,5.75406,0,27.48882,524320,524320,1,32.2937,37.26807,28.39069,28.03172,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.48004,919,1,6.5125,-3.0535,9.673,-1.1726,11.97142,50,50,50,50,33,0,16288,70,15902,30,24,-0.00014,75.03253,7.94045,470.2691,0.00195,20788,392.46967,381.2934,20.16145,9970,27293,0.05148,1.17863,348.79922,982.02313,297.13321,26.47805,30.72378
2022-08-12 16:22:40,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.8078,14.95514,100,76.69219,52.44537,53.05634,56.68636,298.1265,55.35122,289.18866,236.74011,977.46271,13.90074,13.49792,352.97272,26.86573,26.86462,12,11.68976,1.11938,524320,0.3244,0,0,1,1,1,1,5.84425,0,27.48882,524320,524320,1,32.2937,37.26807,28.39069,28.03601,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.55035,919,1,7.2537,-3.356,10.1551,-1.09,11.93349,50,50,50,50,68,0,16352,70,15876,30,24,-0.00014,75.33997,7.94045,472.71051,7e-05,20829,394.13336,381.8902,20.16145,9970,27292,0.05148,1.17989,348.79922,982.02313,292.16782,26.47805,30.73942
2022-08-12 16:22:41,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.73102,14.95514,100,78.47747,52.49666,53.05634,57.06784,295.14697,55.7327,288.19534,236.16786,978.76746,13.86242,13.49792,353.0238,26.90618,26.86462,12,11.68976,1.11938,524320,0.32135,0,0,1,1,1,1,5.88935,0,27.48882,524320,524320,1,32.2937,37.26807,28.39069,28.03601,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.55035,919,1,7.2537,-2.6009,10.1551,-1.09,11.93349,50,50,50,50,44,0,16400,70,15865,30,24,-0.00014,75.57513,7.94045,473.7052,0.00065,20872,395.16418,383.01141,20.16145,9970,27293,0.05148,1.18252,348.79922,982.02313,289.18866,26.47805,30.7482
2022-08-12 16:22:42,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.60411,14.95514,100,80.26276,52.46011,53.05634,57.25861,297.13321,55.92348,290.18158,236.16786,977.46271,13.86242,13.49792,353.0238,26.94495,26.86462,12,11.68976,1.11938,524320,0.32211,0,0,1,1,1,1,5.93444,0,27.48882,524320,524320,1,32.30896,37.29858,28.39069,28.04125,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.48077,919,1,6.5176,-2.9263,9.6571,-1.0839,11.99124,50,50,50,50,38,0,16464,70,15845,30,24,-0.00036,75.82825,7.94045,476.90613,-0.00188,21053,396.71948,385.09113,20.16145,9970,27297,0.05148,1.18389,348.79922,982.02313,288.19534,26.47805,30.75277
2022-08-12 16:22:43,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.48294,14.95514,100,82.13196,52.52793,53.05634,56.68636,298.1265,53.4439,291.1749,235.97716,977.02789,13.90069,13.49792,352.9216,26.98442,26.85699,12,11.68976,1.12091,524320,0.31601,0,0,1,1,1,1,5.97953,0,27.48882,524320,524320,1,32.2937,37.31384,28.39069,28.02912,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.44568,919,1,7.1088,-3.3978,10.071,-1.1642,11.92482,50,50,50,50,29,0,16512,70,15837,30,24,-0.00014,76.11761,7.94045,475.45935,-7e-05,21100,397.49713,386.04962,20.16145,9970,27292,0.05148,1.18526,348.79922,982.02313,290.18158,26.47805,30.75735
2022-08-12 16:22:44,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.60685,14.95514,100,83.90197,52.56443,53.05634,55.7327,295.14697,54.58834,278.26456,236.35864,977.89771,13.91672,13.49792,352.76825,27.0496,26.86462,12,11.68976,1.11938,524320,0.32059,0,0,1,1,1,1,6.02463,0,27.48882,524320,524320,1,32.2937,37.31384,28.39069,28.03774,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.55103,919,1,7.337,-2.6931,9.9118,-0.8195,12.00186,50,50,50,50,60,0,16560,70,15819,30,24,-0.00014,76.37079,7.94045,476.49011,0.00051,21101,397.69604,386.71875,20.16145,9970,27296,0.05148,1.19293,348.79922,982.02313,291.1749,26.47805,30.78291
2022-08-12 16:22:45,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.42225,14.95514,100,85.77118,52.54788,53.05634,56.68636,290.18158,53.4439,284.22327,237.1216,979.63727,13.89808,13.49792,352.9216,27.11465,26.85699,12,11.68976,1.11938,524320,0.31754,0,0,1,1,1,1,6.06972,0,27.48882,524320,524320,1,32.2937,37.31384,28.39069,28.03169,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.48065,919,1,6.5522,-2.8359,9.6294,-1.049,12.0034,50,50,50,50,34,0,16624,70,15785,30,24,-0.00014,76.6059,7.94045,475.83911,-0.00051,21109,398.69067,387.18896,20.16145,9970,27298,0.05148,1.19694,348.79922,982.02313,278.26456,26.47805,30.79626
2022-08-12 16:22:46,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.41903,14.95514,100,87.64038,52.49132,53.05634,56.30488,295.14697,54.01608,278.26456,236.54935,978.33252,13.84959,13.49792,352.7171,27.16003,26.85699,12,11.68976,1.11938,524320,0.31601,0,0,1,1,1,1,6.11481,0,27.48882,524320,524320,1,32.27843,37.3291,28.39069,28.03169,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.48065,919,1,6.5522,-3.3966,9.6294,-1.049,12.0034,50,50,50,50,29,0,16672,70,15774,30,24,-0.00014,76.85907,7.94045,478.66028,-0.00051,21174,399.3056,388.25598,20.16145,9970,27292,0.05148,1.1982,348.79922,982.02313,284.22327,26.47805,30.80046
2022-08-12 16:22:47,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.28213,14.95514,100,89.39514,52.55566,53.05634,56.11418,293.16074,53.4439,281.24371,236.93082,979.20227,13.86878,13.49792,352.7171,27.20365,26.85699,12,11.68976,1.11862,524320,0.31677,0,0,1,1,1,1,6.15991,0,27.48882,524320,524320,1,32.2937,37.34435,28.39069,28.03601,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.48065,919,1,7.3804,-2.7932,9.9666,-0.8522,11.9908,50,50,50,50,29,0,16704,70,15765,30,24,-0.00014,77.02185,7.94045,477.37628,0.00152,21224,399.55872,389.25055,20.16145,9970,27291,0.05148,1.199,348.79922,982.02313,278.26456,26.47805,30.80313
2022-08-12 16:22:48,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.22736,14.95514,100,91.27197,52.5339,53.05634,57.06784,292.16782,53.4439,278.26456,237.1216,979.63727,13.86245,13.49792,352.76825,27.26728,27.09351,12,11.68976,1.11786,524320,0.31754,0,0,1,1,1,1,6.205,0,27.48882,524320,524320,1,32.2937,37.34435,28.39069,28.03858,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.51538,920,1,6.6184,-2.7453,9.5704,-1.0437,12.01369,50,50,50,50,29,0,16752,70,15731,30,24,0.00014,77.29309,7.94045,477.06885,0.00094,21245,399.26941,389.79309,20.16145,9970,27297,0.05148,1.20277,348.79922,982.02313,281.24371,26.47805,30.81572
2022-08-12 16:22:49,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.12853,14.64996,100,93.17931,52.52691,53.05634,57.64009,297.13321,54.01608,278.26456,236.16786,978.33252,13.87421,13.49792,352.41043,27.32058,27.83356,12,11.68976,1.12396,524320,0.32135,0,0,1,1,1,1,6.25009,0,27.48882,524320,524320,1,32.2937,37.34435,28.39069,28.03693,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.48047,919,1,6.9372,-3.4107,10.0007,-1.2151,11.92552,50,50,50,50,29,0,16784,70,15731,30,24,0.00014,77.52826,7.94045,477.06885,0.00094,21245,401.33099,389.79309,20.16145,9970,27294,0.05148,1.20415,348.79922,982.02313,278.26456,26.47805,30.8325
2022-08-12 16:22:50,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.98535,14.13116,100,94.96459,52.59126,53.05634,57.64009,300.11276,53.4439,281.24371,236.35864,977.46271,13.96478,13.49792,352.56378,27.3509,27.86407,12,11.68976,1.12473,524320,0.32059,0,0,1,1,1,1,6.29519,0,27.48882,524320,524320,1,32.27843,37.37488,28.39069,28.03693,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.48047,919,1,6.9372,-2.8769,10.0007,-1.2151,11.92552,50,50,50,50,38,0,16784,70,15719,30,24,-0.00036,77.52826,7.94045,479.61877,-0.00253,21350,401.33099,390.96863,20.16145,9970,27294,0.05148,1.20781,348.79922,982.02313,278.26456,26.47805,30.83593
2022-08-12 16:22:51,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.93835,14.12353,100,96.94824,52.64255,53.05634,57.44932,300.11276,53.4439,278.26456,236.93082,977.89771,13.92346,13.49792,352.25708,27.39423,27.83356,12,11.68976,1.12778,524320,0.3183,0,0,1,1,1,1,6.34028,0,27.48882,524320,524320,1,32.2937,37.35962,28.39069,28.04037,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.44415,920,1,6.6921,-2.6658,9.6393,-0.9506,12.02165,50,50,50,50,31,0,16816,70,15707,30,24,-0.00014,77.70911,7.94045,480.16132,0.00166,21359,400.9151,391.83667,20.16145,9970,27296,0.05148,1.20884,348.79922,982.02313,281.24371,26.47805,30.8428
2022-08-12 16:22:52,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.93835,14.12353,100,97.29919,52.64252,53.05634,58.21227,299.11945,52.29947,278.26456,235.97716,979.20227,13.91983,13.49792,352.30817,27.43108,28.0014,12,11.68976,1.12854,524320,0.32059,0,0,1,1,1,1,6.34028,0,27.48882,524320,524320,1,32.2937,37.39014,28.39069,28.03862,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.40875,919,1,6.8154,-3.4003,9.9362,-1.2314,11.92439,50,50,50,50,29,-8,16880,70,15692,30,24,-0.00014,77.81757,7.94045,480.54114,-0.00058,21404,401.20441,392.1441,20.16145,9970,27292,0.05148,1.2109,348.79922,982.02313,278.26456,26.47805,30.8428
2022-08-12 16:22:53,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.83039,14.00909,100,97.29919,52.60423,53.05634,58.21227,303.09189,51.91799,272.30588,235.97716,977.02789,13.9957,13.49792,352.20596,27.43108,28.0014,12,11.68976,1.12854,524320,0.31601,0,0,1,1,1,1,6.38537,0,27.48882,524320,524320,1,32.30896,37.37488,28.39069,28.03686,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47778,920,1,7.4211,-2.9726,10.0525,-0.8972,11.97806,50,50,50,50,29,-8,16912,70,15654,30,24,-0.00014,78.05261,7.94045,479.58258,-0.00065,21468,401.09595,393.13879,20.16145,9970,27293,0.05148,1.2109,348.79922,982.02313,278.26456,26.47805,30.85615
2022-08-12 16:22:54,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.81832,14.00146,100,97.29919,52.70684,53.05634,57.64009,303.09189,52.29947,270.31964,235.59569,977.02789,14.01636,13.49792,352.41043,27.48966,28.03192,12,11.68976,1.12778,524320,0.31601,0,0,1,1,1,1,6.47556,0,27.48882,524320,524320,1,32.27843,37.39014,28.39069,28.03605,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47736,920,1,6.7706,-2.9726,9.6413,-0.9118,12.02977,50,50,50,50,34,-8,16944,70,15638,30,24,-0.00014,78.25159,7.94045,482.42188,-0.00109,21489,402.61499,393.7536,20.16145,9970,27296,0.05148,1.21742,348.79922,982.02313,272.30588,26.47805,30.86454
2022-08-12 16:22:55,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.76527,14.00146,100,97.29919,52.72682,53.05634,56.87714,300.11276,51.34581,272.30588,236.16786,976.15814,14.02258,13.49792,352.35928,27.55007,27.98614,12,11.68976,1.12854,524320,0.31754,0,0,1,1,1,1,6.52065,0,27.48882,524320,524320,1,32.2937,37.39014,28.39069,28.03605,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47736,920,1,6.7706,-3.364,9.6413,-0.9118,12.02977,50,50,50,50,38,-8,16976,70,15627,30,25,-0.00014,78.36011,7.94045,482.87396,-0.00159,21586,402.59692,395.00146,20.16145,9970,27294,0.05148,1.21948,348.79922,982.02313,270.31964,26.47805,30.87141
2022-08-12 16:22:56,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.62574,14.00146,100,97.29919,52.78333,53.05634,57.44932,296.14029,52.68095,267.34048,236.54935,977.46271,13.98452,13.49792,352.20596,27.6017,27.81829,12,11.68976,1.12854,524320,0.31525,0,0,1,1,1,1,6.56575,0,27.48882,524320,524320,1,32.2937,37.39014,28.39069,28.03517,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.54675,918,1,7.4602,-3.0449,10.1029,-0.9271,11.96357,50,50,50,50,40,-8,17008,70,15610,30,24,-0.00014,78.55902,7.94045,483.34418,-0.00253,21600,402.4884,395.59821,20.16145,9970,27289,0.05148,1.2188,348.79922,982.02313,272.30588,26.47805,30.86912
2022-08-12 16:22:57,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.39429,14.00146,100,97.29919,52.752,53.05634,58.78445,299.11945,51.15511,274.29211,236.54935,978.33252,13.97617,13.49792,352.20596,27.64357,27.81067,12,11.68976,1.13083,524320,0.31525,0,0,1,1,1,1,6.61084,0,27.48882,524320,524320,1,32.27843,37.40539,28.39069,28.03865,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47607,920,1,6.8708,-2.5566,9.6568,-0.863,12.03515,50,50,50,50,35,-8,17040,70,15590,30,24,-0.00014,78.73987,7.94045,482.00598,0.0008,21618,401.81927,396.03229,20.16145,9970,27292,0.05148,1.22189,348.79922,982.02313,267.34048,26.47805,30.87942
2022-08-12 16:22:58,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.41659,14.00146,100,97.30682,52.73371,53.05634,58.0215,306.07104,52.10876,266.34756,236.74011,978.33252,13.97551,13.49792,352.20596,27.6929,27.81067,12,11.68976,1.1293,524320,0.31677,0,0,1,1,1,1,6.65594,0,27.48882,524320,524320,1,32.26318,37.40539,28.39069,28.03602,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.37085,920,1,6.6047,-3.3035,9.806,-1.2014,11.92855,50,50,50,50,35,-8,17072,70,15555,30,24,-0.00014,78.86646,7.94045,484.61011,-0.00065,21701,403.15753,397.08112,20.16145,9970,27292,0.05148,1.22452,348.79922,982.02313,274.29211,26.47805,30.8882
2022-08-12 16:22:59,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.24328,14.00146,100,97.30682,52.74847,53.05634,58.0215,302.0986,51.34581,271.31296,236.54935,978.76746,13.95714,13.49792,352.05261,27.76026,27.81067,12,11.68976,1.1293,524320,0.31677,0,0,1,1,1,1,6.70103,0,27.48882,524320,524320,1,32.2937,37.42065,28.39069,28.03946,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.40582,919,1,7.412,-3.1472,10.1345,-0.9385,11.95376,50,50,50,50,29,-8,17104,70,15536,30,24,-0.00029,79.02917,7.94045,486.09302,-0.00282,21716,405.11066,397.38855,20.16145,9970,27288,0.05148,1.22669,348.79922,982.02313,266.34756,26.47805,30.89544
2022-08-12 16:23:00,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.18652,14.00146,100,97.30682,52.74497,53.05634,57.8308,302.0986,51.15511,267.34048,235.97716,978.33252,13.99772,13.49792,352.0015,27.81928,27.81067,12,11.68976,1.1293,524320,0.31525,0,0,1,1,1,1,6.74612,0,27.48882,524320,524320,1,32.27843,37.42065,28.39069,28.03946,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.40582,919,1,7.412,-2.5298,10.1345,-0.9385,11.95376,50,50,50,50,38,-8,17120,70,15527,30,24,-0.00014,79.17395,7.94045,484.06757,0.00174,21683,403.62775,397.84076,20.16145,9972,27289,0.05148,1.22932,348.79922,982.02313,271.31296,26.47805,30.90422
2022-08-12 16:23:01,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.10398,14.00909,100,97.29919,52.77626,53.05634,58.0215,301.10565,52.29947,266.34756,235.97716,977.02789,14.05944,13.49792,351.89926,27.88179,27.81067,12,11.68976,1.12854,524320,0.31982,0,0,1,1,1,1,6.79122,0,27.48882,524320,524320,1,32.27843,37.43591,28.39069,28.03686,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47522,919,1,6.5299,-3.2478,9.7163,-1.2306,11.94447,50,50,50,50,42,-8,17152,70,15506,30,24,-0.00014,79.28241,7.94045,482.29529,0.00275,21684,402.14484,398.27472,20.16145,9970,27294,0.05148,1.23116,348.79922,982.02313,267.34048,26.47805,30.91032
2022-08-12 16:23:02,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,12.89758,12.99438,100,97.30682,52.84582,53.05634,57.44932,302.0986,50.77363,272.30588,235.97716,977.02789,14.08175,13.49792,351.84814,27.94542,27.81067,12,11.68976,1.1293,524320,0.31982,0,0,1,1,1,1,6.83631,0,27.48882,524320,524320,1,32.2937,37.43591,28.39069,28.04034,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.40607,919,1,7.3859,-3.2158,10.1723,-0.9517,11.9473,50,50,50,50,35,-8,17152,70,15482,30,24,0.00058,79.46326,7.94045,473.84985,0.00203,21490,392.95795,394.44086,20.16145,9970,27297,0.05148,1.22967,348.79922,982.02313,266.34756,26.47805,30.90536
